仿真时间,探测时戳,批号,目标真实ID,雷达传感器ID,搭载实体ID,目标类型,目标位置_经,目标位置_纬,目标位置_高,目标速度_X,目标速度_Y,目标速度_Z,目标高度,目标航向,航迹状态,航迹质量,属性,机型,架次,航班
61.9,61.9,1001,817,13030,13030,3,123.9747996,-29.36094952,35562.99854,261.474948,112.7728492,94.40940674,5167.61881,0,1,0,,不明,1,1
61.9,61.9,1001,817,13037,13037,3,123.9749797,-29.36106491,35515.399,261.474948,112.7728492,94.40940674,5108.792548,0,1,0,,不明,1,1
62.2,62.2,1002,793,13128,13128,3,122.3644539,-28.31909128,64153.12462,-145.1933003,-196.5182688,174.0674454,4383.68591,0,1,0,,不明,1,1
62.3,62.3,1001,817,13065,13065,3,123.9732866,-29.35997124,36297.55871,261.4776994,112.7687507,94.40668189,5976.511755,0,1,0,,不明,1,1
62.95,62.95,1003,781,13142,13142,3,122.5665994,-28.4517752,72357.48156,-11.53067351,-178.7501235,240.6562629,4016.401021,0,1,0,,不明,1,1
62.95,62.95,1002,793,13135,13135,3,122.3668409,-28.32070983,62308.48849,-145.1882854,-196.5262518,174.0626156,2518.865426,0,1,0,,不明,1,1
62.95,62.95,1003,781,13135,13135,3,122.5663906,-28.45166196,71402.50676,-11.53067351,-178.7501235,240.6562629,3086.093439,0,1,0,,不明,1,1
63,63,1002,793,13142,13142,3,122.3667725,-28.32061337,64382.8488,-145.1879511,-196.526784,174.0622936,4582.546766,0,1,0,,不明,1,1
63,63,1004,799,13135,13135,3,122.7838365,-28.59340249,91603.72924,114.1143631,-86.51559078,263.6151829,3985.574613,0,1,0,,不明,1,1
63.05,63.05,1003,781,13023,13023,3,122.566012,-28.4513916,72292.70432,-11.52999118,-178.7511359,240.6555436,4009.591706,0,1,0,,不明,1,1
63.05,63.05,1004,799,13142,13142,3,122.783387,-28.59308914,92418.281,114.1147048,-86.51612103,263.614861,4819.825343,0,1,0,,不明,1,1
63.1,63.1,1002,793,13023,13023,3,122.3664462,-28.32039946,64339.40094,-145.1872824,-196.5278484,174.0616496,4578.596399,0,1,0,,不明,1,1
63.1,63.1,1004,799,13023,13023,3,122.7837889,-28.59335071,92444.88869,114.1150465,-86.51665129,263.6145391,4823.578342,0,1,0,,不明,1,1
63.45,63.45,1006,811,12931,12931,3,124.4085633,-29.63408246,54736.31441,260.7888246,118.0853927,89.69408572,6184.328653,0,1,0,,不明,1,1
63.45,63.45,1006,811,12938,12938,3,124.4081898,-29.63384918,54692.35969,260.7888246,118.0853927,89.69408572,6176.27921,0,1,0,,不明,1,1
63.55,63.55,1005,805,12938,12938,3,124.1884911,-29.49588813,44223.7499,260.1049855,138.1943221,56.98882233,5778.408472,0,1,0,,不明,1,1
63.55,63.55,1005,805,12931,12931,3,124.1888456,-29.4961107,44265.06381,260.1049855,138.1943221,56.98882233,5785.430562,0,1,0,,不明,1,1
63.55,63.55,1003,781,13044,13044,3,122.567216,-28.45224464,69733.35579,-11.52657952,-178.7561979,240.6519471,1469.009275,0,1,0,,不明,1,1
63.6,63.6,1003,781,13030,13030,3,122.5671958,-28.45223172,69720.24601,-11.52623835,-178.7567041,240.6515874,1468.885974,0,1,0,,不明,1,1
63.6,63.6,1004,799,13030,13030,3,122.7842822,-28.5937393,89742.77466,114.1184632,-86.52195382,263.6113197,2176.565459,0,1,0,,不明,1,1
63.6,63.6,1004,799,13044,13044,3,122.7842273,-28.59370367,89734.12705,114.1184632,-86.52195382,263.6113197,2175.598221,0,1,0,,不明,1,1
63.6,63.6,1003,781,13037,13037,3,122.5672306,-28.45225447,69723.90225,-11.52623835,-178.7567041,240.6515874,1468.319824,0,1,0,,不明,1,1
63.6,63.6,1004,799,13037,13037,3,122.7842817,-28.59373881,89749.00785,114.1184632,-86.52195382,263.6113197,2176.321891,0,1,0,,不明,1,1
63.65,63.65,1001,817,12938,12938,3,123.9695841,-29.35762874,36078.52138,261.4869847,112.7549182,94.3974853,5981.748199,0,1,0,,不明,1,1
63.65,63.65,1001,817,12931,12931,3,123.9694968,-29.35757363,36067.74085,261.4869847,112.7549182,94.3974853,5979.798696,0,1,0,,不明,1,1
63.7,63.7,1002,793,13044,13044,3,122.3686464,-28.32193285,60961.5525,-145.1832704,-196.5342345,174.0577855,1160.319651,0,1,0,,不明,1,1
63.75,63.75,1002,793,13030,13030,3,122.3687855,-28.32202434,60968.27301,-145.182936,-196.5347667,174.0574634,1163.243179,0,1,0,,不明,1,1
63.75,63.75,1002,793,13037,13037,3,122.3687957,-28.32203084,60977.18107,-145.182936,-196.5347667,174.0574634,1165.953195,0,1,0,,不明,1,1
63.85,63.85,1003,781,13086,13086,3,122.5668851,-28.45196667,72193.77705,-11.52453253,-178.759235,240.6497891,3996.289971,0,1,0,,不明,1,1
63.9,63.9,1003,781,13058,13058,3,122.5669383,-28.45200167,72188.35051,-11.52419136,-178.7597412,240.6494294,3994.928572,0,1,0,,不明,1,1
63.95,63.95,1002,793,13086,13086,3,122.3684754,-28.32173644,64340.92745,-145.1815986,-196.5368954,174.0561754,4583.88264,0,1,0,,不明,1,1
63.95,63.95,1003,781,13065,13065,3,122.5669314,-28.45199754,72172.42156,-11.52385019,-178.7602474,240.6490698,3993.743172,0,1,0,,不明,1,1
63.95,63.95,1004,799,13065,13065,3,122.783522,-28.59317963,92320.60067,114.1208549,-86.52566556,263.609066,4830.392623,0,1,0,,不明,1,1
63.95,63.95,1002,793,13079,13079,3,122.3684111,-28.3216945,64325.7568,-145.1815986,-196.5368954,174.0561754,4579.190511,0,1,0,,不明,1,1
64,64,1002,793,13058,13058,3,122.3686095,-28.32182478,64343.59312,-145.1812643,-196.5374275,174.0558534,4583.569793,0,1,0,,不明,1,1
64.1,64.1,1002,793,13065,13065,3,122.3686801,-28.32187204,64312.30831,-145.1805956,-196.5384919,174.0552093,4579.267286,0,1,0,,不明,1,1
71.9,71.9,1001,817,13030,13030,3,123.9460663,-29.34276899,33731.58389,261.5437057,112.6703764,94.34127561,5076.022484,0,1,0,,不明,1,1
71.9,71.9,1001,817,13037,13037,3,123.9462025,-29.34285677,33677.98669,261.5437057,112.6703764,94.34127561,5017.425851,0,1,0,,不明,1,1
72.2,72.2,1002,793,13128,13128,3,122.3873501,-28.33417496,64137.72433,-145.1264204,-196.624688,174.0030292,4477.831575,0,1,0,,不明,1,1
72.3,72.3,1001,817,13065,13065,3,123.9449603,-29.3420455,34577.75722,261.5464548,112.666277,94.33854993,5976.751419,0,1,0,,不明,1,1
72.3,72.3,1005,805,13065,13065,3,124.1630515,-29.47986731,42932.86114,260.1655006,138.1049327,56.92925328,5787.16374,0,1,0,,不明,1,1
72.9,72.9,1003,781,13135,13135,3,122.576915,-28.45858884,70371.51814,-11.46278171,-178.8508367,240.5846687,3091.947656,0,1,0,,不明,1,1
72.9,72.9,1003,781,13142,13142,3,122.5762399,-28.45812877,71072.6528,-11.46278171,-178.8508367,240.5846687,3829.933093,0,1,0,,不明,1,1
72.95,72.95,1002,793,13135,13135,3,122.3899968,-28.33596449,62262.28086,-145.1214031,-196.6326677,173.9981964,2563.142162,0,1,0,,不明,1,1
72.95,72.95,1002,793,13142,13142,3,122.3889159,-28.33520371,64238.38043,-145.1214031,-196.6326677,173.9981964,4590.980528,0,1,0,,不明,1,1
73,73,1004,799,13135,13135,3,122.7791866,-28.59041192,89846.95216,114.1826862,-86.62163216,263.5507674,3934.304748,0,1,0,,不明,1,1
73,73,1003,781,13023,13023,3,122.5768729,-28.45854317,71100.28089,-11.46209939,-178.8518486,240.5839489,3831.95934,0,1,0,,不明,1,1
73,73,1004,799,13142,13142,3,122.7794378,-28.59055277,90779.22324,114.1826862,-86.62163216,263.5507674,4831.714307,0,1,0,,不明,1,1
73.05,73.05,1002,793,13023,13023,3,122.3888522,-28.33516238,64213.06981,-145.1207341,-196.6337316,173.997552,4588.877717,0,1,0,,不明,1,1
73.1,73.1,1004,799,13023,13023,3,122.7792096,-28.59040462,90748.56208,114.1833693,-86.62269248,263.550123,4830.425244,0,1,0,,不明,1,1
73.45,73.45,1006,811,12931,12931,3,124.3793212,-29.61577221,52965.72399,260.8583676,117.9834391,89.62600148,6170.557047,0,1,0,,不明,1,1
73.5,73.5,1006,811,12938,12938,3,124.3795014,-29.61588457,52997.0944,260.8587152,117.9829293,89.62566101,6178.280078,0,1,0,,不明,1,1
73.55,73.55,1005,805,12938,12938,3,124.1587658,-29.47716785,42697.26943,260.174142,138.0921609,56.92074263,5780.087156,0,1,0,,不明,1,1
73.55,73.55,1005,805,12931,12931,3,124.1588936,-29.47724815,42712.33426,260.174142,138.0921609,56.92074263,5782.561377,0,1,0,,不明,1,1
73.55,73.55,1003,781,13030,13030,3,122.5778352,-28.45923431,68670.57319,-11.45834659,-178.8574144,240.5799899,1447.818667,0,1,0,,不明,1,1
73.55,73.55,1003,781,13037,13037,3,122.5778346,-28.45923394,68669.18628,-11.45834659,-178.8574144,240.5799899,1446.38804,0,1,0,,不明,1,1
73.55,73.55,1003,781,13044,13044,3,122.5778634,-28.45925273,68673.58592,-11.45834659,-178.8574144,240.5799899,1448.283612,0,1,0,,不明,1,1
73.55,73.55,1004,799,13044,13044,3,122.7792436,-28.59049618,87942.56572,114.1864433,-86.62746387,263.5472229,2116.013152,0,1,0,,不明,1,1
73.6,73.6,1004,799,13030,13030,3,122.7792868,-28.59052438,87943.19968,114.1867848,-86.62799402,263.5469006,2116.302956,0,1,0,,不明,1,1
73.6,73.6,1004,799,13037,13037,3,122.7793379,-28.59055748,87950.48028,114.1867848,-86.62799402,263.5469006,2115.63843,0,1,0,,不明,1,1
73.65,73.65,1001,817,12938,12938,3,123.9408753,-29.3394593,34332.63581,261.5557324,112.6524411,94.32935051,5975.872991,0,1,0,,不明,1,1
73.65,73.65,1001,817,12931,12931,3,123.9407716,-29.3393938,34319.13551,261.5557324,112.6524411,94.32935051,5973.399917,0,1,0,,不明,1,1
73.7,73.7,1002,793,13030,13030,3,122.3917058,-28.33712444,60871.42941,-145.1163857,-196.6406471,173.9933634,1167.27029,0,1,0,,不明,1,1
73.7,73.7,1002,793,13037,13037,3,122.3917002,-28.33712066,60875.68024,-145.1163857,-196.6406471,173.9933634,1169.093405,0,1,0,,不明,1,1
73.7,73.7,1002,793,13044,13044,3,122.3917318,-28.33714154,60871.24717,-145.1163857,-196.6406471,173.9933634,1165.185816,0,1,0,,不明,1,1
73.8,73.8,1003,781,13086,13086,3,122.5776642,-28.45906418,71009.97389,-11.45664077,-178.8599442,240.5781904,3824.191492,0,1,0,,不明,1,1
73.9,73.9,1004,799,13065,13065,3,122.7786428,-28.59003823,90608.16775,114.188834,-86.63117492,263.5449672,4835.136507,0,1,0,,不明,1,1
73.95,73.95,1002,793,13079,13079,3,122.3914201,-28.33685286,64238.71716,-145.1147131,-196.6433069,173.9917524,4593.628762,0,1,0,,不明,1,1
73.95,73.95,1003,781,13065,13065,3,122.5776346,-28.45904608,70958.09795,-11.45561728,-178.8614621,240.5771106,3813.761497,0,1,0,,不明,1,1
73.95,73.95,1002,793,13086,13086,3,122.3915858,-28.33696105,64274.5603,-145.1147131,-196.6433069,173.9917524,4603.934122,0,1,0,,不明,1,1
74,74,1002,793,13058,13058,3,122.3915362,-28.33692926,64240.44161,-145.1143786,-196.6438388,173.9914302,4594.21223,0,1,0,,不明,1,1
74.1,74.1,1002,793,13065,13065,3,122.3918185,-28.33711492,64249.20203,-145.1137096,-196.6449027,173.9907857,4597.259882,0,1,0,,不明,1,1
81.9,81.9,1001,817,13030,13030,3,123.9174303,-29.32463733,31907.3304,261.6124057,112.5678789,94.27312354,4986.198475,0,1,0,,不明,1,1
81.9,81.9,1001,817,13037,13037,3,123.9175363,-29.32470609,31851.66333,261.6124057,112.5678789,94.27312354,4927.80345,0,1,0,,不明,1,1
82.2,82.2,1002,793,13128,13128,3,122.4106182,-28.34949454,64156.30312,-145.0595086,-196.7310635,173.9385743,4574.552602,0,1,0,,不明,1,1
82.3,82.3,1001,817,13065,13065,3,123.9159695,-29.32368643,32818.37243,261.6151525,112.5637785,94.27039703,5966.99988,0,1,0,,不明,1,1
82.3,82.3,1005,805,13065,13065,3,124.1328003,-29.46080445,41359.52078,260.2346068,138.0027449,56.86116252,5779.268358,0,1,0,,不明,1,1
82.9,82.9,1002,793,13135,13135,3,122.4127144,-28.35092305,62190.1586,-145.0548236,-196.7385081,173.934061,2607.499716,0,1,0,,不明,1,1
82.9,82.9,1003,781,13135,13135,3,122.5874894,-28.46554686,69335.14952,-11.39454952,-178.9520115,240.5126645,3099.218233,0,1,0,,不明,1,1
82.9,82.9,1003,781,13142,13142,3,122.5870801,-28.4652654,69866.50173,-11.39454952,-178.9520115,240.5126645,3650.832819,0,1,0,,不明,1,1
82.95,82.95,1002,793,13142,13142,3,122.4114935,-28.35007169,64117.78895,-145.054489,-196.7390399,173.9337386,4601.841708,0,1,0,,不明,1,1
83,83,1004,799,13135,13135,3,122.7743549,-28.58730272,88072.64389,114.2509837,-86.72765384,263.4862933,3883.621714,0,1,0,,不明,1,1
83,83,1003,781,13023,13023,3,122.5876031,-28.46560774,69885.5406,-11.39386721,-178.953023,240.5119442,3652.000758,0,1,0,,不明,1,1
83,83,1004,799,13142,13142,3,122.774024,-28.58706359,89011.83563,114.2509837,-86.72765384,263.4862933,4831.46487,0,1,0,,不明,1,1
83.05,83.05,1002,793,13023,13023,3,122.4123756,-28.3506511,64165.28574,-145.0538197,-196.7401034,173.9330939,4606.853032,0,1,0,,不明,1,1
83.1,83.1,1004,799,13023,13023,3,122.7735002,-28.58672313,88954.53962,114.2516666,-86.72871396,263.4856483,4827.543184,0,1,0,,不明,1,1
83.5,83.5,1006,811,12938,12938,3,124.3507068,-29.59784109,51282.75169,260.9282003,117.8809497,89.55755678,6175.122962,0,1,0,,不明,1,1
83.5,83.5,1006,811,12931,12931,3,124.3505957,-29.59777158,51270.16363,260.9282003,117.8809497,89.55755678,6172.72531,0,1,0,,不明,1,1
83.5,83.5,1003,781,13030,13030,3,122.5884201,-28.46619965,67614.37254,-11.39045563,-178.9580805,240.5083427,1427.945992,0,1,0,,不明,1,1
83.5,83.5,1003,781,13044,13044,3,122.5884396,-28.46621238,67617.05238,-11.39045563,-178.9580805,240.5083427,1428.996798,0,1,0,,不明,1,1
83.55,83.55,1005,805,12938,12938,3,124.1288677,-29.45832535,41151.54119,260.2432411,137.9899693,56.85265028,5778.278537,0,1,0,,不明,1,1
83.55,83.55,1005,805,12931,12931,3,124.1287352,-29.45824207,41134.18193,260.2432411,137.9899693,56.85265028,5774.951358,0,1,0,,不明,1,1
83.55,83.55,1004,799,13030,13030,3,122.774511,-28.58745147,86177.99839,114.2547393,-86.73348446,263.4827456,2058.662131,0,1,0,,不明,1,1
83.55,83.55,1003,781,13037,13037,3,122.5884985,-28.46625116,67610.01863,-11.39011447,-178.9585863,240.5079825,1425.774387,0,1,0,,不明,1,1
83.55,83.55,1004,799,13044,13044,3,122.7744868,-28.58743576,86174.29876,114.2547393,-86.73348446,263.4827456,2058.703394,0,1,0,,不明,1,1
83.6,83.6,1004,799,13037,13037,3,122.7743805,-28.58736702,86149.64304,114.2550807,-86.73401451,263.482423,2056.304953,0,1,0,,不明,1,1
83.65,83.65,1001,817,12938,12938,3,123.9122427,-29.32132527,32597.32194,261.6244223,112.5499393,94.26119478,5971.699128,0,1,0,,不明,1,1
83.65,83.65,1001,817,12931,12931,3,123.9120292,-29.32119037,32569.34734,261.6244223,112.5499393,94.26119478,5966.734081,0,1,0,,不明,1,1
83.65,83.65,1002,793,13044,13044,3,122.4146104,-28.35220616,60770.27077,-145.0498038,-196.7464843,173.9292251,1171.090942,0,1,0,,不明,1,1
83.65,83.65,1002,793,13030,13030,3,122.4146174,-28.3522107,60773.8336,-145.0498038,-196.7464843,173.9292251,1172.643952,0,1,0,,不明,1,1
83.7,83.7,1002,793,13037,13037,3,122.4147319,-28.35228599,60776.74552,-145.0494691,-196.747016,173.9289027,1173.711527,0,1,0,,不明,1,1
83.8,83.8,1003,781,13086,13086,3,122.5882932,-28.46606275,69779.14161,-11.38840869,-178.961115,240.5061817,3640.0328,0,1,0,,不明,1,1
83.9,83.9,1002,793,13086,13086,3,122.4142356,-28.3518761,64135.3198,-145.0481305,-196.7491429,173.9276131,4603.765137,0,1,0,,不明,1,1
83.9,83.9,1003,781,13065,13065,3,122.5883993,-28.46613264,69765.85141,-11.38772637,-178.9621265,240.5054613,3637.308156,0,1,0,,不明,1,1
83.9,83.9,1004,799,13065,13065,3,122.7733949,-28.58665749,88829.84029,114.2571292,-86.73719482,263.4804878,4830.21276,0,1,0,,不明,1,1
83.9,83.9,1002,793,13079,13079,3,122.4144161,-28.35199392,64173.65385,-145.0481305,-196.7491429,173.9276131,4615.126952,0,1,0,,不明,1,1
83.95,83.95,1002,793,13058,13058,3,122.4143688,-28.35196362,64141.00588,-145.0477958,-196.7496747,173.9272907,4605.586671,0,1,0,,不明,1,1
84.05,84.05,1002,793,13065,13065,3,122.414629,-28.35213477,64145.60721,-145.0471265,-196.7507381,173.9266459,4608.722566,0,1,0,,不明,1,1
91.85,91.85,1001,817,13030,13030,3,123.8893001,-29.3068138,30112.19325,261.6807048,112.4658694,94.20529148,4899.48669,0,1,0,,不明,1,1
91.9,91.9,1001,817,13037,13037,3,123.8888574,-29.30653469,30026.77577,261.6810479,112.4653567,94.20495057,4839.573127,0,1,0,,不明,1,1
91.95,91.95,1005,805,13037,13037,3,124.1038859,-29.44257438,39716.46161,260.3012399,137.9041049,56.79544296,5632.299489,0,1,0,,不明,1,1
92.3,92.3,1001,817,13065,13065,3,123.8876159,-29.30571833,31098.09728,261.6837924,112.4612553,94.20222321,5966.90889,0,1,0,,不明,1,1
92.3,92.3,1005,805,13065,13065,3,124.1026443,-29.4417875,39793.14552,260.3036557,137.9005267,56.79305913,5772.994128,0,1,0,,不明,1,1
92.85,92.85,1003,781,13135,13135,3,122.5978271,-28.47234836,68289.00395,-11.32665996,-179.0526352,240.4409711,3107.187091,0,1,0,,不明,1,1
92.85,92.85,1003,781,13142,13142,3,122.5980083,-28.47245753,68674.84299,-11.32665996,-179.0526352,240.4409711,3473.51925,0,1,0,,不明,1,1
92.9,92.9,1002,793,13135,13135,3,122.4354548,-28.36588881,62111.2269,-144.9878778,-196.8448367,173.8695648,2653.163716,0,1,0,,不明,1,1
92.9,92.9,1002,793,13142,13142,3,122.4349462,-28.36550565,64070.46494,-144.9878778,-196.8448367,173.8695648,4619.898146,0,1,0,,不明,1,1
92.95,92.95,1003,781,13023,13023,3,122.5981259,-28.47253488,68663.67079,-11.32597766,-179.0536462,240.4402503,3471.828829,0,1,0,,不明,1,1
92.95,92.95,1004,799,13135,13135,3,122.7693047,-28.58405096,86284.91275,114.3189143,-86.83312583,263.4220835,3833.556052,0,1,0,,不明,1,1
93,93,1002,793,13023,13023,3,122.4351661,-28.36565037,64068.26399,-144.9872082,-196.8458998,173.8689197,4619.981893,0,1,0,,不明,1,1
93,93,1004,799,13142,13142,3,122.7695664,-28.58419613,87320.56603,114.3192556,-86.83365579,263.4217607,4839.205942,0,1,0,,不明,1,1
93.05,93.05,1004,799,13023,13023,3,122.7693471,-28.58405358,87297.66575,114.3195969,-86.83418575,263.4214379,4837.777797,0,1,0,,不明,1,1
93.45,93.45,1003,781,13044,13044,3,122.5990974,-28.47322354,66569.38714,-11.32256618,-179.0587015,240.4366463,1411.370076,0,1,0,,不明,1,1
93.5,93.5,1006,811,12938,12938,3,124.3218943,-29.57977366,49567.40861,260.9976278,117.7789442,89.48943268,6171.685127,0,1,0,,不明,1,1
93.5,93.5,1006,811,12931,12931,3,124.3217698,-29.5796957,49553.75394,260.9976278,117.7789442,89.48943268,6169.167407,0,1,0,,不明,1,1
93.5,93.5,1003,781,13030,13030,3,122.5991455,-28.47325524,66562.4163,-11.32222503,-179.059207,240.4362859,1409.664089,0,1,0,,不明,1,1
93.5,93.5,1003,781,13037,13037,3,122.5991198,-28.47323849,66557.65831,-11.32222503,-179.059207,240.4362859,1406.702422,0,1,0,,不明,1,1
93.55,93.55,1005,805,12938,12938,3,124.0990709,-29.43953282,39618.9413,260.3122827,137.8877473,56.78454532,5778.589218,0,1,0,,不明,1,1
93.55,93.55,1005,805,12931,12931,3,124.098765,-29.43934039,39581.19767,260.3122827,137.8877473,56.78454532,5771.823005,0,1,0,,不明,1,1
93.55,93.55,1004,799,13030,13030,3,122.7694302,-28.58418031,84368.7695,114.3230098,-86.83948533,263.4182097,2000.890681,0,1,0,,不明,1,1
93.55,93.55,1004,799,13044,13044,3,122.7695082,-28.58423096,84378.26531,114.3230098,-86.83948533,263.4182097,2001.811567,0,1,0,,不明,1,1
93.55,93.55,1004,799,13037,13037,3,122.7694983,-28.58422457,84375.61056,114.3230098,-86.83948533,263.4182097,1999.257012,0,1,0,,不明,1,1
93.6,93.6,1002,793,13030,13030,3,122.4375675,-28.36731409,60681.29345,-144.9831904,-196.8522781,173.8650486,1179.524978,0,1,0,,不明,1,1
93.6,93.6,1002,793,13044,13044,3,122.4375681,-28.36731453,60679.29422,-144.9831904,-196.8522781,173.8650486,1178.639919,0,1,0,,不明,1,1
93.65,93.65,1001,817,12938,12938,3,123.8834594,-29.30308335,30844.33999,261.6930543,112.4474128,94.19301814,5964.515797,0,1,0,,不明,1,1
93.65,93.65,1001,817,12931,12931,3,123.8833197,-29.30299504,30825.14658,261.6930543,112.4474128,94.19301814,5960.990852,0,1,0,,不明,1,1
93.65,93.65,1002,793,13037,13037,3,122.437658,-28.36737362,60680.38997,-144.9828555,-196.8528096,173.864726,1179.734267,0,1,0,,不明,1,1
93.8,93.8,1003,781,13086,13086,3,122.5988326,-28.47300128,68531.00499,-11.32017815,-179.06224,240.4341234,3451.507121,0,1,0,,不明,1,1
93.9,93.9,1002,793,13079,13079,3,122.437365,-28.36709687,64068.8408,-144.9811814,-196.8554672,173.8631131,4623.826623,0,1,0,,不明,1,1
93.9,93.9,1002,793,13086,13086,3,122.4373144,-28.3670638,64059.07343,-144.9811814,-196.8554672,173.8631131,4621.189996,0,1,0,,不明,1,1
93.9,93.9,1003,781,13065,13065,3,122.5993031,-28.47330846,68577.70792,-11.31949585,-179.0632511,240.4334026,3461.591282,0,1,0,,不明,1,1
93.9,93.9,1004,799,13065,13065,3,122.7683852,-28.58343089,87090.24928,114.3253988,-86.843195,263.4159499,4832.312965,0,1,0,,不明,1,1
93.95,93.95,1002,793,13058,13058,3,122.4374071,-28.36712487,64056.1529,-144.9808466,-196.8559987,173.8627905,4620.458301,0,1,0,,不明,1,1
94,94,1002,793,13065,13065,3,122.4378679,-28.36742649,64115.36438,-144.9805118,-196.8565302,173.8624679,4631.753187,0,1,0,,不明,1,1
101.85,101.85,1001,817,13030,13030,3,123.8603202,-29.28843885,28275.32125,261.7492895,112.3633227,94.1370977,4811.33382,0,1,0,,不明,1,1
101.85,101.85,1001,817,13037,13037,3,123.8604306,-29.28851044,28221.46614,261.7492895,112.3633227,94.1370977,4753.496899,0,1,0,,不明,1,1
101.9,101.9,1005,805,13030,13030,3,124.0739047,-29.42365551,38116.18363,260.3698885,137.8023688,56.72766801,5586.986058,0,1,0,,不明,1,1
101.9,101.9,1005,805,13037,13037,3,124.0742101,-29.4238497,38076.61342,260.3698885,137.8023688,56.72766801,5526.175044,0,1,0,,不明,1,1
